incident_id,equipment_id,equipment_name,category,date_time,shift,incident_type,description,root_cause,contributing_factors,immediate_action,corrective_action,impact_level,downtime_hours,production_loss_tonnes,reported_by,investigated_by,closure_date,status
INC-RMHP-003-006,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-04-04 14:05:18,B (14:00-22:00),Equipment damage,Physical damage to Conveyor Belt System (RMHP-003) component due to belt tear.,Misalignment,"Vibration/imbalance, Misalignment",Continued operation with reduced load and monitoring,Cleared foreign material and inspected,Moderate,37.8,91.66,N. Gupta,C. Joshi,2025-04-17,Closed
INC-RMHP-003-025,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-05-17 02:43:04,C (22:00-06:00),Unplanned breakdown,Conveyor Belt System (RMHP-003) experienced unplanned stoppage due to belt slippage.,Bearing wear/failure,Thermal fatigue,Switched to standby unit,Repaired hydraulic line/cylinder,Major,12.2,30.43,P. Nair,T. Singh,2025-05-26,Closed
INC-RMHP-003-020,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-10-04 18:36:14,C (22:00-06:00),Unplanned breakdown,Conveyor Belt System (RMHP-003) experienced unplanned stoppage due to pulley misalignment.,Operator error,Loose fastener/connection,Stopped operation and applied LOTO,Replaced belt/chain,Negligible,11.3,21.46,M. Iqbal,B. Kulkarni,2025-10-10,Closed
INC-RMHP-003-015,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-10-19 11:14:04,A (06:00-14:00),Unplanned breakdown,Conveyor Belt System (RMHP-003) experienced unplanned stoppage due to idler bearing failure.,Refractory/lining wear,"Foreign material ingress, Cooling system fault, Misalignment",Isolated equipment and informed shift supervisor,Replaced belt/chain,Major,25.9,88.16,K. Das,D. Banerjee,2025-11-13,Closed - CAPA implemented
INC-RMHP-003-010,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-10-19 13:14:42,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Conveyor Belt System (RMHP-003) malfunction (motor overload), resulting in off-spec product.",Foreign material ingress,Insulation degradation,Isolated equipment and informed shift supervisor,Retrained operator on procedure,Major,5.1,12.81,G. Chatterjee,N. Gupta,2025-11-07,Closed
INC-RMHP-003-001,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-11-29 01:41:42,C (22:00-06:00),Unplanned breakdown,Conveyor Belt System (RMHP-003) experienced unplanned stoppage due to idler bearing failure.,Hydraulic system fault,"Seal/gasket leakage, Misalignment, Loose fastener/connection",Switched to standby unit,Replenished/changed lubricant,Minor,47.1,105.35,T. Singh,N. Gupta,2025-12-11,Closed
INC-RMHP-003-008,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-12-02 19:54:59,B (14:00-22:00),Unplanned breakdown,Conveyor Belt System (RMHP-003) experienced unplanned stoppage due to motor overload.,Misalignment,Loose fastener/connection,Stopped operation and applied LOTO,Tightened/replaced fasteners,Moderate,15.9,61.07,N. Gupta,C. Joshi,2025-12-26,Closed - CAPA implemented
INC-RMHP-003-018,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,2025-12-26 13:00:22,A (06:00-14:00),Near-miss,Near-miss event observed near Conveyor Belt System (RMHP-003) - potential idler bearing failure identified before failure occurred.,Bearing wear/failure,"Foreign material ingress, Bearing wear/failure",Switched to standby unit,Replaced belt/chain,Negligible,1.1,0.0,L. Pillai,T. Singh,2026-01-18,Closed
INC-RMHP-004-012,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-03-13 15:11:30,B (14:00-22:00),Near-miss,Near-miss event observed near Vibrating Feeder (RMHP-004) - potential spring fatigue failure identified before failure occurred.,Belt/chain wear,"Insulation degradation, Corrosion",Continued operation with reduced load and monitoring,Inspected and replaced thermal component,Minor,0.3,0.0,P. Nair,V. Rao,2024-03-31,Closed - CAPA implemented
INC-RMHP-004-025,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-03-29 23:59:19,C (22:00-06:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to out-of-balance vibration.,Belt/chain wear,"Sensor/instrument drift, Electrical fault",Carried out emergency repair,Cleared foreign material and inspected,Negligible,14.0,24.51,G. Chatterjee,C. Joshi,,Open
INC-RMHP-004-014,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-04-15 12:08:42,A (06:00-14:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to spring fatigue failure.,Bearing wear/failure,"Electrical fault, Misalignment",Isolated equipment and informed shift supervisor,Retrained operator on procedure,Moderate,24.9,46.08,N. Gupta,A. Verma,2024-04-17,Closed
INC-RMHP-004-011,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-10-30 15:41:21,A (06:00-14:00),Production stoppage,"Production stoppage caused by spring fatigue failure on Vibrating Feeder (RMHP-004), affecting downstream units.",Operator error,"Loose fastener/connection, Material blockage/jam, Cooling system fault",Switched to standby unit,Updated PLC/software parameters,Severe,25.6,90.35,N. Gupta,L. Pillai,2024-11-17,Closed
INC-RMHP-004-017,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-11-30 00:11:46,C (22:00-06:00),Quality deviation event,"Quality deviation traced to Vibrating Feeder (RMHP-004) malfunction (spring fatigue failure), resulting in off-spec product.",Cooling system fault,"Lubrication failure, Electrical fault, Material blockage/jam",Stopped operation and applied LOTO,Replaced bearing,Severe,1.0,2.76,P. Nair,P. Nair,2024-12-05,Closed
INC-RMHP-004-005,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-12-16 03:40:18,B (14:00-22:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to spring fatigue failure.,Material blockage/jam,Insulation degradation,Carried out emergency repair,Realigned shaft/coupling,Moderate,24.0,57.62,R. Sharma,L. Pillai,,Under investigation
INC-RMHP-004-020,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2024-12-22 16:12:39,A (06:00-14:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to bearing wear.,Foreign material ingress,Vibration/imbalance,Continued operation with reduced load and monitoring,Tightened/replaced fasteners,Major,9.3,25.38,R. Sharma,V. Rao,2025-01-13,Closed - CAPA implemented
INC-RMHP-004-021,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-02-03 10:39:03,A (06:00-14:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to spring fatigue failure.,Belt/chain wear,"Loose fastener/connection, Lubrication failure, Sensor/instrument drift",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Moderate,3.1,6.48,R. Sharma,V. Rao,2025-02-09,Closed
INC-RMHP-004-004,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-03-17 19:14:29,C (22:00-06:00),Production stoppage,"Production stoppage caused by bearing wear on Vibrating Feeder (RMHP-004), affecting downstream units.",Sensor/instrument drift,"Control system/software fault, Material blockage/jam, Overload/overcurrent",Switched to standby unit,Retrained operator on procedure,Negligible,7.8,26.44,L. Pillai,R. Sharma,2025-03-27,Closed - CAPA implemented
INC-RMHP-004-023,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-03-24 17:28:44,B (14:00-22:00),Equipment damage,Physical damage to Vibrating Feeder (RMHP-004) component due to out-of-balance vibration.,Foreign material ingress,"Foreign material ingress, Operator error, Insulation degradation",Isolated equipment and informed shift supervisor,Replaced motor winding/insulation,Severe,72.7,192.67,S. Reddy,P. Nair,2025-04-04,Closed - CAPA implemented
INC-RMHP-004-003,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-04-01 17:31:29,C (22:00-06:00),Production stoppage,"Production stoppage caused by out-of-balance vibration on Vibrating Feeder (RMHP-004), affecting downstream units.",Operator error,"Insulation degradation, Cooling system fault, Electrical fault",Continued operation with reduced load and monitoring,Flushed and repaired cooling circuit,Minor,153.2,327.97,L. Pillai,T. Singh,2025-04-30,Closed
INC-RMHP-004-022,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-04-16 23:35:29,B (14:00-22:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Vibrating Feeder (RMHP-004) operation.,Foreign material ingress,"Loose fastener/connection, Seal/gasket leakage",Switched to standby unit,Repaired/replaced refractory section,Moderate,0.3,0.6,C. Joshi,V. Rao,2025-04-25,Closed
INC-RMHP-004-019,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-04-27 03:06:02,C (22:00-06:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to out-of-balance vibration.,Vibration/imbalance,"Seal/gasket leakage, Cooling system fault",Carried out emergency repair,Repaired electrical connection,Minor,1.3,2.31,C. Joshi,T. Singh,2025-05-15,Closed
INC-RMHP-004-016,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-04-30 01:33:02,C (22:00-06:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to out-of-balance vibration.,Corrosion,"Bearing wear/failure, Seal/gasket leakage, Thermal fatigue",Stopped operation and applied LOTO,Repaired electrical connection,Minor,39.4,124.73,A. Verma,A. Verma,2025-05-24,Closed - CAPA implemented
INC-RMHP-004-008,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-05-09 18:31:11,A (06:00-14:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Vibrating Feeder (RMHP-004) operation.,Operator error,"Hydraulic system fault, Material blockage/jam, Electrical fault",Carried out emergency repair,Cleared blockage and inspected chute,Minor,0.5,0.86,L. Pillai,M. Iqbal,2025-05-24,Closed
INC-RMHP-004-007,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-05-19 01:58:38,C (22:00-06:00),Near-miss,Near-miss event observed near Vibrating Feeder (RMHP-004) - potential motor winding fault identified before failure occurred.,Lubrication failure,"Lubrication failure, Vibration/imbalance, Bearing wear/failure",Continued operation with reduced load and monitoring,Inspected and replaced thermal component,Minor,1.9,0.0,R. Sharma,D. Banerjee,,Open
INC-RMHP-004-024,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-08-07 01:22:14,C (22:00-06:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to out-of-balance vibration.,Electrical fault,"Operator error, Cooling system fault, Overload/overcurrent",Switched to standby unit,Tightened/replaced fasteners,Negligible,4.9,16.31,S. Reddy,L. Pillai,,Under investigation
INC-RMHP-004-001,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-08-08 06:23:34,C (22:00-06:00),Safety incident (minor),Minor safety incident during maintenance/operation of Vibrating Feeder (RMHP-004); first-aid case reported.,Insulation degradation,"Corrosion, Seal/gasket leakage, Cooling system fault",Switched to standby unit,Recalibrated sensor,Moderate,0.8,0.52,K. Das,D. Banerjee,2025-09-05,Closed - CAPA implemented
INC-RMHP-004-002,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-09-01 13:52:19,A (06:00-14:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to spring fatigue failure.,Bearing wear/failure,"Corrosion, Vibration/imbalance",Isolated equipment and informed shift supervisor,Replaced motor winding/insulation,Minor,45.6,143.15,B. Kulkarni,L. Pillai,2025-09-25,Closed
INC-RMHP-004-009,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-09-07 04:48:11,C (22:00-06:00),Environmental excursion,Environmental parameter excursion (emission/effluent) associated with Vibrating Feeder (RMHP-004) operation.,Foreign material ingress,"Belt/chain wear, Foreign material ingress",Switched to standby unit,Replaced bearing,Negligible,1.8,3.55,M. Iqbal,K. Das,,Under investigation
INC-RMHP-004-013,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-09-09 20:15:28,C (22:00-06:00),Production stoppage,"Production stoppage caused by bearing wear on Vibrating Feeder (RMHP-004), affecting downstream units.",Cooling system fault,"Lubrication failure, Cooling system fault",Continued operation with reduced load and monitoring,Recalibrated sensor,Negligible,13.5,45.47,M. Iqbal,D. Banerjee,2025-09-28,Closed - CAPA implemented
INC-RMHP-004-010,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-10-09 04:54:12,B (14:00-22:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to bearing wear.,Electrical fault,"Operator error, Belt/chain wear, Insulation degradation",Continued operation with reduced load and monitoring,Replaced belt/chain,Moderate,5.7,7.45,G. Chatterjee,L. Pillai,,Under investigation
INC-RMHP-004-018,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-10-13 17:03:51,A (06:00-14:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to spring fatigue failure.,Control system/software fault,"Seal/gasket leakage, Lubrication failure",Continued operation with reduced load and monitoring,Balanced rotating component,Negligible,5.1,20.22,S. Reddy,B. Kulkarni,2025-10-23,Closed
INC-RMHP-004-006,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-10-16 11:56:47,C (22:00-06:00),Near-miss,Near-miss event observed near Vibrating Feeder (RMHP-004) - potential spring fatigue failure identified before failure occurred.,Seal/gasket leakage,"Belt/chain wear, Misalignment, Cooling system fault",Isolated equipment and informed shift supervisor,Replenished/changed lubricant,Negligible,0.5,0.0,G. Chatterjee,R. Sharma,2025-11-14,Closed
INC-RMHP-004-015,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,2025-12-10 20:20:25,C (22:00-06:00),Unplanned breakdown,Vibrating Feeder (RMHP-004) experienced unplanned stoppage due to out-of-balance vibration.,Overload/overcurrent,"Lubrication failure, Corrosion",Isolated equipment and informed shift supervisor,Retrained operator on procedure,Minor,7.3,11.33,D. Banerjee,N. Gupta,2026-01-04,Closed
INC-RMHP-005-011,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,2024-02-18 06:03:44,A (06:00-14:00),Unplanned breakdown,Crusher (RMHP) (RMHP-005) experienced unplanned stoppage due to bearing overheating.,Seal/gasket leakage,Vibration/imbalance,Carried out emergency repair,Replaced seal/gasket,Moderate,1.8,4.28,S. Reddy,S. Reddy,2024-03-19,Closed - CAPA implemented
INC-RMHP-005-018,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,2024-03-30 10:41:30,B (14:00-22:00),Quality deviation event,"Quality deviation traced to Crusher (RMHP) (RMHP-005) malfunction (bearing overheating), resulting in off-spec product.",Seal/gasket leakage,Belt/chain wear,Carried out emergency repair,Recalibrated sensor,Minor,7.1,7.77,A. Verma,N. Gupta,2024-04-11,Closed - CAPA implemented
INC-RMHP-005-024,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,2024-07-03 14:53:16,A (06:00-14:00),Unplanned breakdown,Crusher (RMHP) (RMHP-005) experienced unplanned stoppage due to hydraulic adjustment fault.,Electrical fault,Corrosion,Carried out emergency repair,Repaired/replaced refractory section,Moderate,71.3,244.98,S. Reddy,N. Gupta,2024-07-21,Closed
INC-RMHP-005-012,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,2024-08-01 11:57:01,C (22:00-06:00),Unplanned breakdown,Crusher (RMHP) (RMHP-005) experienced unplanned stoppage due to bearing overheating.,Insulation degradation,"Bearing wear/failure, Control system/software fault, Seal/gasket leakage",Isolated equipment and informed shift supervisor,Cleared foreign material and inspected,Negligible,90.3,240.57,A. Verma,D. Banerjee,2024-08-15,Closed - CAPA implemented
INC-RMHP-005-025,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,2024-08-19 06:08:31,C (22:00-06:00),Equipment damage,Physical damage to Crusher (RMHP) (RMHP-005) component due to rotor imbalance.,Lubrication failure,"Seal/gasket leakage, Electrical fault, Sensor/instrument drift",Switched to standby unit,Reset overload relay and checked load,Moderate,35.0,76.48,J. Mehta,B. Kulkarni,2024-09-15,Closed
INC-RMHP-005-022,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,2024-09-10 23:30:24,B (14:00-22:00),Production stoppage,"Production stoppage caused by hydraulic adjustment fault on Crusher (RMHP) (RMHP-005), affecting downstream units.",Material blockage/jam,Operator error,Stopped operation and applied LOTO,Replenished/changed lubricant,Minor,6.4,9.73,A. Verma,C. Joshi,2024-10-06,Closed
