alert_id,equipment_id,equipment_name,category,timestamp,sensor_name,observed_value,baseline_value,deviation_pct,alert_level,detection_method,probable_cause,recommended_action,acknowledged,acknowledged_by,resolution_status
ALM-RMHP-003-0033,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,28-07-2025 09:01,motor_current_A,181.47,170.35,6.5,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,S. Reddy,Closed - informational only
ALM-RMHP-003-0034,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,01-11-2025 03:11,temperature_bearing_C,152.69,133.81,14.1,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-RMHP-003-0035,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,01-12-2025 23:37,vibration_mm_s,208.03,174.51,19.2,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Closed - informational only
ALM-RMHP-003-0036,RMHP-003,Conveyor Belt System,Raw Material Handling Plant,15-12-2025 20:45,belt_speed_m_s,195.82,168.23,16.4,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-RMHP-004-0001,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,21-01-2024 22:02,motor_current_A,78.83,64.28,22.6,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RMHP-004-0002,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,17-02-2024 21:59,bearing_temp_C,187.29,154.51,21.2,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Closed - informational only
ALM-RMHP-004-0003,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,10-03-2024 07:02,frequency_Hz,177.27,142.73,24.2,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Resolved - false positive
ALM-RMHP-004-0004,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,20-04-2024 07:15,frequency_Hz,188.01,177.9,5.7,Warning,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Resolved - false positive
ALM-RMHP-004-0005,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,24-04-2024 23:30,vibration_amplitude_mm,176.78,148.84,18.8,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Closed - informational only
ALM-RMHP-004-0006,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,18-05-2024 00:49,motor_current_A,232.33,186.88,24.3,Warning,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Resolved - false positive
ALM-RMHP-004-0007,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,16-08-2024 22:03,vibration_amplitude_mm,72.4,66.36,9.1,Warning,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Resolved - false positive
ALM-RMHP-004-0008,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,25-09-2024 03:00,vibration_amplitude_mm,195.68,157.55,24.2,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RMHP-004-0009,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,11-10-2024 09:11,vibration_amplitude_mm,93.35,77.4,20.6,Warning,ML anomaly score (Isolation Forest),Bearing wear,Schedule inspection within next maintenance window,Yes,R. Sharma,Resolved - maintenance performed
ALM-RMHP-004-0010,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,14-10-2024 16:11,feed_rate_t_h,225.18,179.55,25.4,Warning,ML anomaly score (Autoencoder reconstruction error),Spring fatigue failure,Schedule inspection within next maintenance window,Yes,G. Chatterjee,Resolved - maintenance performed
ALM-RMHP-004-0011,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,16-10-2024 08:56,bearing_temp_C,320.29,154.94,106.7,Critical,ML anomaly score (Autoencoder reconstruction error),Spring fatigue failure,Immediate inspection required; consider equipment shutdown,Yes,L. Pillai,Open - pending inspection
ALM-RMHP-004-0012,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,17-10-2024 22:41,vibration_amplitude_mm,83.43,51.55,61.8,Critical,ML anomaly score (Autoencoder reconstruction error),Bearing wear,Immediate inspection required; consider equipment shutdown,Yes,V. Rao,Open - pending inspection
ALM-RMHP-004-0013,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,24-10-2024 00:33,feed_rate_t_h,157.92,139.27,13.4,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Closed - informational only
ALM-RMHP-004-0014,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,16-01-2025 11:50,vibration_amplitude_mm,188.93,166.7,13.3,Warning,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,N. Gupta,Resolved - false positive
ALM-RMHP-004-0015,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,06-02-2025 09:11,vibration_amplitude_mm,37.85,34.8,8.8,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-RMHP-004-0016,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,12-03-2025 02:27,vibration_amplitude_mm,172.86,142.21,21.5,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,D. Banerjee,Closed - informational only
ALM-RMHP-004-0017,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,18-03-2025 07:00,feed_rate_t_h,42.28,37.7,12.2,Information,Statistical threshold (3-sigma),Motor winding fault,Continue monitoring; log for trend analysis,Yes,R. Sharma,Closed - informational only
ALM-RMHP-004-0018,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,23-03-2025 07:47,vibration_amplitude_mm,107.38,93.03,15.4,Warning,Rate-of-change detection,Bearing wear,Schedule inspection within next maintenance window,Yes,N. Gupta,Resolved - maintenance performed
ALM-RMHP-004-0019,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,29-03-2025 06:09,vibration_amplitude_mm,106.05,99.07,7,Information,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-RMHP-004-0020,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,29-03-2025 13:44,vibration_amplitude_mm,115.68,69.16,67.3,Critical,ML anomaly score (Autoencoder reconstruction error),Out-of-balance vibration,Immediate inspection required; consider equipment shutdown,Yes,T. Singh,Resolved - maintenance performed
ALM-RMHP-004-0021,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,03-06-2025 22:05,motor_current_A,199.96,173.19,15.5,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Resolved - false positive
ALM-RMHP-004-0022,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,09-06-2025 13:32,motor_current_A,84.87,77.59,9.4,Warning,Statistical threshold (3-sigma),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,A. Verma,Resolved - false positive
ALM-RMHP-004-0023,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,14-06-2025 12:46,vibration_amplitude_mm,71.76,66.31,8.2,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Resolved - false positive
ALM-RMHP-004-0024,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,12-07-2025 08:36,motor_current_A,138.49,120.21,15.2,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Closed - informational only
ALM-RMHP-004-0025,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,31-07-2025 16:15,frequency_Hz,103.06,84.33,22.2,Information,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Closed - informational only
ALM-RMHP-004-0026,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,04-08-2025 12:05,feed_rate_t_h,162.55,154.5,5.2,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Closed - informational only
ALM-RMHP-004-0027,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,25-08-2025 15:06,bearing_temp_C,47.73,41.22,15.8,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,J. Mehta,Closed - informational only
ALM-RMHP-004-0028,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,11-09-2025 06:16,motor_current_A,80.36,65.87,22,Information,Rule-based threshold (SOP limit),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-RMHP-004-0029,RMHP-004,Vibrating Feeder,Raw Material Handling Plant,21-10-2025 18:32,bearing_temp_C,109.93,89.89,22.3,Warning,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Resolved - false positive
ALM-RMHP-005-0001,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,01-02-2024 12:36,motor_load_pct,49.83,46.19,7.9,Information,Pattern/frequency analysis (FFT),Hydraulic adjustment fault,Continue monitoring; log for trend analysis,Yes,V. Rao,Closed - informational only
ALM-RMHP-005-0002,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,06-02-2024 08:50,jaw_gap_mm,161.53,120.94,33.6,Warning,Pattern/frequency analysis (FFT),Rotor imbalance,Schedule inspection within next maintenance window,Yes,P. Nair,Resolved - false positive
ALM-RMHP-005-0003,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,09-02-2024 02:45,crusher_vibration_mm_s,95.4,79.14,20.5,Warning,Rate-of-change detection,Rotor imbalance,Schedule inspection within next maintenance window,No,,Resolved - maintenance performed
ALM-RMHP-005-0004,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,21-02-2024 22:33,motor_load_pct,59.37,55.12,7.7,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,G. Chatterjee,Closed - informational only
ALM-RMHP-005-0005,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,14-04-2024 02:47,motor_load_pct,45.71,37.24,22.7,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-RMHP-005-0006,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,24-04-2024 06:19,bearing_temp_C,185.74,148.81,24.8,Information,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,R. Sharma,Closed - informational only
ALM-RMHP-005-0007,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,18-05-2024 23:12,bearing_temp_C,187.48,156.98,19.4,Warning,Rate-of-change detection,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,L. Pillai,Resolved - false positive
ALM-RMHP-005-0008,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,24-05-2024 12:56,jaw_gap_mm,147.28,139.74,5.4,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-RMHP-005-0009,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,05-06-2024 06:37,jaw_gap_mm,82.6,66.72,23.8,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,K. Das,Closed - informational only
ALM-RMHP-005-0010,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,11-06-2024 20:05,motor_load_pct,32.67,28.68,13.9,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,B. Kulkarni,Closed - informational only
ALM-RMHP-005-0011,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,13-08-2024 00:30,jaw_gap_mm,224.65,183.16,22.6,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,C. Joshi,Closed - informational only
ALM-RMHP-005-0012,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,07-09-2024 05:04,bearing_temp_C,158.88,146.09,8.8,Information,Pattern/frequency analysis (FFT),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,T. Singh,Closed - informational only
ALM-RMHP-005-0013,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,01-10-2024 01:33,bearing_temp_C,101.99,93.24,9.4,Information,Trend deviation from baseline,Minor process variation / transient condition,Continue monitoring; no immediate action required,No,,Closed - informational only
ALM-RMHP-005-0014,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,01-11-2024 07:03,throughput_t_h,44.42,38.21,16.3,Information,ML anomaly score (Autoencoder reconstruction error),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,M. Iqbal,Closed - informational only
ALM-RMHP-005-0015,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,19-11-2024 03:22,crusher_vibration_mm_s,147.39,139.27,5.8,Warning,ML anomaly score (Isolation Forest),Minor process variation / transient condition,Continue monitoring; no immediate action required,Yes,V. Rao,Resolved - false positive
ALM-RMHP-005-0016,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,26-12-2024 05:41,motor_load_pct,140.67,131.13,7.3,Information,Trend deviation from baseline,Rotor imbalance,Continue monitoring; log for trend analysis,Yes,N. Gupta,Closed - informational only
ALM-RMHP-005-0017,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,31-12-2024 04:07,bearing_temp_C,115.08,98.66,16.6,Warning,Trend deviation from baseline,Bearing overheating,Schedule inspection within next maintenance window,Yes,V. Rao,Open - pending inspection
ALM-RMHP-005-0018,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,03-01-2025 05:18,crusher_vibration_mm_s,102.09,76.08,34.2,Warning,ML anomaly score (Isolation Forest),Hydraulic adjustment fault,Schedule inspection within next maintenance window,Yes,P. Nair,Open - pending inspection
ALM-RMHP-005-0019,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,05-01-2025 12:17,jaw_gap_mm,268.14,153.13,75.1,Critical,ML anomaly score (Isolation Forest),Bearing overheating,Immediate inspection required; consider equipment shutdown,Yes,N. Gupta,Resolved - false positive
ALM-RMHP-005-0020,RMHP-005,Crusher (RMHP),Raw Material Handling Plant,06-01-2025 10:07,crusher_vibration_mm_s,107.24,72.96,47,Critical,Rate-of-change detection,Bearing overheating,Immediate inspection required; consider equipment shutdown,Yes,C. Joshi,Resolved - false positive
